request_type,headers,payload_size,response_time,ip_reputation,url,user_agent,anomaly_score,label
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.8.61; Content-Type: application/json,229.48461187570186,226.14252760895096,58.02534882310961,/index?q=nyof2o2drpkn,python-requests/2.31,0.5439816508548986,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.36.7; Content-Type: text/html,888.8899835032831,225.4822787349893,100.0,/admin?q=e4i5,Mozilla/5.0,0.07475744475684837,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.173.67; Content-Type: application/json,798.7563146359385,113.51614385637787,64.98698671867564,/api/data?q=8wib4b5rmejy,curl/8.5.0,0.07813228246386733,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.42.187; Content-Type: text/html; X-SQL-Test: ' OR '1'='1,829.0943707832205,80.16916364090616,94.1103751404051,/login?q=l9bk7zru9' OR '1'='1,Chrome/124.0,0.7543813855204657,sql_injection
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.110.72; Content-Type: application/x-www-form-urlencoded,377.87822596895796,285.77296545916954,71.69596284792344,/admin?q=ysekohs,python-requests/2.31,0.0,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.228.210; Content-Type: application/json,152.7634250489207,799.5888315788869,100.0,/search?q=he1ezevom16,python-requests/2.31,0.65,brute_force
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.165.129; Content-Type: application/json,396.6388209744326,220.8672036354833,0.0,/search?q=xr0h1,curl/8.5.0,0.254974799883041,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.50.150; Content-Type: application/x-www-form-urlencoded,617.3273410250652,174.41550269280052,100.0,/search?q=mujiobym,curl/8.5.0,0.28351037582539035,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.66.209; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,394.29714706627436,87.15451410135057,100.0,/login?q=lec<script>alert('x')</script>,python-requests/2.31,0.7,xss
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.207.175; Content-Type: application/x-www-form-urlencoded,819.1627168394087,424.88504447332207,64.21747642675751,/admin?q=28o4pj5bxw,curl/8.5.0,0.11353706354977343,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.86.148; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,871.1243253844159,191.42751529030764,89.71962457818253,/login?q=0f91' OR '1'='1,Mozilla/5.0,0.75,sql_injection
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.68.98; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,1000.7730364138947,297.405019667162,58.41902157693662,/login?q=x' OR '1'='1,python-requests/2.31,0.8153868459339961,sql_injection
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.226.1; Content-Type: application/x-www-form-urlencoded,594.2782519068669,192.70061253469237,91.7273821561331,/index?q=eu2t,python-requests/2.31,0.043183960043779,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.4.12; Content-Type: application/x-www-form-urlencoded,616.3509844800964,1253.2651812572717,80.16818673652784,/admin?q=8l3e7vmc,Chrome/124.0,0.8,ddos
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.75.204; Content-Type: application/json,725.0838492926375,96.66995963099086,95.49873708665919,/search?q=y5xiwm,Chrome/124.0,0.7822067461008956,brute_force
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.6.3; Content-Type: text/html,304.28948756855954,248.05774019786986,87.73840426816102,/index?q=p8zr2wno6yu,Mozilla/5.0,0.2926625267130927,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.189.237; Content-Type: application/json,519.7637845041139,315.49555414449543,0.0,/search?q=65qs0f87,Chrome/124.0,0.07731093596218007,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.15.167; Content-Type: text/html,229.7123242160903,129.7049030642207,68.70327840575246,/admin?q=u9,Chrome/124.0,0.17955037363014742,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.197.102; Content-Type: application/json,77.59045993432872,196.93889118171504,40.63420807606066,/login?q=f7oz,Mozilla/5.0,0.31012711903027035,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.231.163; Content-Type: text/html,699.6176975947398,137.77263118279222,45.54601638686094,/index?q=0y5rrzi8htvs31,python-requests/2.31,0.062282724134822165,normal
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.164.206; Content-Type: application/json,763.9814808648756,312.19200986485293,58.28759716599211,/search?q=zbtodvwzk1,Chrome/124.0,0.08618521130969377,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.138.190; Content-Type: application/x-www-form-urlencoded,561.2577178133739,267.26340905862617,100.0,/index?q=n1kyuj,python-requests/2.31,0.664604512743085,brute_force
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.199.8; Content-Type: application/json,360.48126857303834,244.58488257706688,35.87148307857995,/api/data?q=ur,Mozilla/5.0,0.65,brute_force
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.156.80; Content-Type: application/x-www-form-urlencoded,2889.0711099187683,493.36691315670214,54.79984642656691,/admin?q=3q5fxf0rxx7ok,curl/8.5.0,0.04782804099388793,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.92.41; Content-Type: application/x-www-form-urlencoded,548.361783431999,287.2154014215867,27.138648656871077,/search?q=r1xhhd09e673h,python-requests/2.31,0.22352663655372174,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.52.241; Content-Type: text/html,662.5307295782642,138.68488198363093,49.701958522300174,/admin?q=ryg1ec4ts,Chrome/124.0,0.15882315506766134,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.77.107; Content-Type: application/json,1460.797106453967,251.11290731814265,81.18484842672439,/api/data?q=op0jds,python-requests/2.31,0.1248148838314681,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.5.106; Content-Type: application/x-www-form-urlencoded,308.0122475621644,296.5450586620732,70.07869317265816,/admin?q=3bib26j7h6fs,Chrome/124.0,0.8844985552658025,brute_force
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.119.86; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,202.78357341311667,19.13172111963701,48.686443923524365,/search?q=otycx7<script>alert('x')</script>,curl/8.5.0,0.7109322299456312,xss
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.33.95; Content-Type: application/x-www-form-urlencoded,267.99303780732936,3.9121327761325957,18.192682845689028,/admin?q=q6p2i62muuejfm,Mozilla/5.0,0.05721197896561739,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.205.230; Content-Type: application/json,456.84221367870884,301.27988946829146,87.78526448663737,/admin?q=3l8m4wdpgv2k,Chrome/124.0,0.6669365301565762,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.35.88; Content-Type: application/json,396.67806500937894,531.3002558845469,64.08780877739316,/search?q=4210o4o6tliw,Chrome/124.0,0.27884192816726555,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.114.98; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,1175.878800838541,295.54786706613754,87.89335602927102,/api/data?q=vhq06ql0hw2tp' OR '1'='1,Mozilla/5.0,1.0,sql_injection
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.246.144; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,225.86181457331148,71.70996278818511,66.53719388481939,/login?q=l5yro5' OR '1'='1,curl/8.5.0,0.75,sql_injection
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.95.125; Content-Type: text/html,326.41362452076334,93.1164398527401,52.01459898049798,/admin?q=4jl1f,python-requests/2.31,0.9202486200033938,brute_force
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.161.74; Content-Type: text/html; X-SQL-Test: ' OR '1'='1,118.00664327392272,236.31337589637485,72.16075472718856,/login?q=7gwgyct73qj8tr' OR '1'='1,Mozilla/5.0,0.75,sql_injection
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.100.144; Content-Type: text/html,228.23517486489357,333.3997190769528,100.0,/admin?q=scrs,python-requests/2.31,0.2966437289391881,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.109.54; Content-Type: application/json,478.03906704298055,32.77845241714892,63.109030848621835,/login?q=uxy,python-requests/2.31,0.17876104278444638,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.227.219; Content-Type: application/json,540.5339601239016,275.87600365678065,72.25791728797316,/index?q=sxp6l7,python-requests/2.31,0.16031236296671209,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.28.193; Content-Type: application/json,761.3256510333393,137.9904361236934,58.883273307527375,/index?q=qusg,curl/8.5.0,0.11628704747949897,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.106.156; Content-Type: application/x-www-form-urlencoded,940.5340835784957,219.7457818913941,66.89285557093909,/search?q=df,Mozilla/5.0,0.16829236552730467,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.138.224; Content-Type: application/json,484.9572092870215,32.71829615740962,40.80870544708935,/index?q=tacr,Mozilla/5.0,0.20137110137339492,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.163.5; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,785.19548322997,149.58774462529132,100.0,/index?q=yzt6n<script>alert('x')</script>,Chrome/124.0,0.7,xss
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.123.201; Content-Type: text/html,527.69890021011,221.91012933830106,86.14447732259077,/login?q=m6ezm0nxc3,python-requests/2.31,0.8,ddos
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.201.73; Content-Type: application/x-www-form-urlencoded,454.5391851794897,376.101575356703,72.58899855598561,/admin?q=9xlw0,curl/8.5.0,0.0,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.197.245; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,334.74224291204536,316.9341804706271,55.64043873842651,/search?q=' OR '1'='1,Chrome/124.0,0.7502257292536932,sql_injection
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.140.145; Content-Type: application/json,693.3132492613684,388.13374596781034,43.59923000083331,/search?q=xi4jboc,python-requests/2.31,0.6614582312317328,brute_force
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.115.104; Content-Type: text/html,497.91478661276255,91.04705927682852,36.276206642356016,/admin?q=z,python-requests/2.31,0.15372960001851432,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.87.67; Content-Type: application/x-www-form-urlencoded,688.219829852715,586.9550737586782,100.0,/admin?q=tra36,Chrome/124.0,0.12821379627312277,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.42.28; Content-Type: application/json,2028.2646002086708,851.5490153485936,78.79415344535815,/login?q=12cjnl355,curl/8.5.0,0.8,ddos
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.48.128; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,1154.843469093779,40.497217183068855,57.96348058668278,/admin?q=s9di<script>alert('x')</script>,Mozilla/5.0,0.7,xss
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.15.128; Content-Type: application/x-www-form-urlencoded,618.2807141390197,242.61596824069653,32.488307180424556,/index?q=sqzvh6,curl/8.5.0,0.14799357006859976,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.210.200; Content-Type: application/x-www-form-urlencoded,211.27098243118934,288.6294363036997,41.93535152624391,/login?q=jauio8,Mozilla/5.0,0.8,ddos
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.161.190; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,74.95761155689694,295.25466978834356,100.0,/admin?q=6f472n99ohz9<script>alert('x')</script>,Chrome/124.0,0.7,xss
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.9.105; Content-Type: application/x-www-form-urlencoded,192.8353609864525,273.8672897594975,61.762767494550346,/search?q=,python-requests/2.31,0.45122895093710974,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.230.60; Content-Type: text/html,1081.942689749503,89.32593128375782,80.1989227437662,/admin?q=,Mozilla/5.0,0.2532538426902393,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.238.200; Content-Type: text/html,235.92513360317133,647.9840341414298,98.99033971063203,/index?q=ef34qktibad9,curl/8.5.0,0.4193728562719391,normal
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.71.175; Content-Type: text/html,515.5441369435084,309.90384011150513,56.07173568569422,/index?q=hjesktturj7z3i,curl/8.5.0,0.7989549654896198,brute_force
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.240.69; Content-Type: application/x-www-form-urlencoded,188.8932305149625,231.40862633750504,100.0,/index?q=p3ykgzvys4,curl/8.5.0,0.06067309744808477,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.30.84; Content-Type: text/html,235.93952604562207,41.83590805601443,70.09937391292956,/search?q=b51ajd8,curl/8.5.0,0.28887169761810744,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.161.176; Content-Type: text/html,428.8617888206003,457.2177305270233,100.0,/search?q=r3ysh1h,python-requests/2.31,0.68705254818326,brute_force
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.179.135; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,680.2640778157557,261.02971267621336,52.55958873477359,/admin?q=30utdkm<script>alert('x')</script>,Mozilla/5.0,0.7,xss
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.210.112; Content-Type: application/json,984.8480581258375,84.64053380289,39.117666902857906,/index?q=1bjvmi6nt,python-requests/2.31,0.20629676500649013,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.207.58; Content-Type: application/json,283.4703130251961,341.1451348863461,94.9864463773845,/login?q=63lor1wn36ogok,Mozilla/5.0,0.18767586712150247,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.97.56; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,226.37663469270615,149.4847165295206,47.95776310970331,/index?q=yhpoav<script>alert('x')</script>,python-requests/2.31,0.8985232734536992,xss
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.26.202; Content-Type: application/json,422.38003593890545,369.3533148805378,56.3214465300886,/index?q=s2o8l3,Chrome/124.0,0.29987125835560335,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.154.50; Content-Type: application/json,295.9529878705807,365.5604170866145,60.4196290760346,/admin?q=,curl/8.5.0,0.2812606471424285,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.107.202; Content-Type: text/html,226.96404485782625,568.4022417564638,88.9544577087816,/search?q=tyluykiy85naq,Mozilla/5.0,0.65,brute_force
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.237.0; Content-Type: text/html,861.8669219796341,207.66671099570613,75.24788834958727,/search?q=pozpn2xo,python-requests/2.31,0.16043974435529781,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.92.64; Content-Type: application/x-www-form-urlencoded,378.23205264487785,147.40758171585392,53.29642379180583,/login?q=,curl/8.5.0,0.22900691778862386,normal
